Times,Fold,T,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,1,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.2229965156794425,0.8,0.42237094187876373,0.06639004149377593,0.24242424242424243,0.5114982578397214,"[[ 64 223]
 [  2   8]]"
1,1,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8815331010452961,0.2,0.4198888188664462,0.08695652173913043,0.8585858585858586,0.540766550522648,"[[253  34]
 [  8   2]]"
1,1,7,distance_center_own_opposite_tam,func_own_opp_new_v2,0.2264808362369338,0.8,0.42565792485227744,0.06666666666666667,0.24579124579124578,0.5132404181184669,"[[ 65 222]
 [  2   8]]"
1,1,8,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8815331010452961,0.2,0.4198888188664462,0.08695652173913043,0.8585858585858586,0.540766550522648,"[[253  34]
 [  8   2]]"
1,1,9,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8780487804878049,0.2,0.41905817746174695,0.0851063829787234,0.8552188552188552,0.5390243902439025,"[[252  35]
 [  8   2]]"
1,1,10,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8780487804878049,0.2,0.41905817746174695,0.0851063829787234,0.8552188552188552,0.5390243902439025,"[[252  35]
 [  8   2]]"
1,1,11,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8780487804878049,0.2,0.41905817746174695,0.0851063829787234,0.8552188552188552,0.5390243902439025,"[[252  35]
 [  8   2]]"
1,1,12,distance_center_own_opposite_tam,func_own_opp_new_v2,0.2229965156794425,0.8,0.42237094187876373,0.06639004149377593,0.24242424242424243,0.5114982578397214,"[[ 64 223]
 [  2   8]]"
1,1,13,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8989547038327527,0.3,0.5193134035915362,0.14285714285714285,0.8787878787878788,0.5994773519163763,"[[258  29]
 [  7   3]]"
1,1,14,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8989547038327527,0.3,0.5193134035915362,0.14285714285714285,0.8787878787878788,0.5994773519163763,"[[258  29]
 [  7   3]]"
1,1,15,distance_center_own_opposite_tam,func_own_opp_new_v2,0.2264808362369338,0.8,0.42565792485227744,0.06666666666666667,0.24579124579124578,0.5132404181184669,"[[ 65 222]
 [  2   8]]"
1,1,16,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8989547038327527,0.3,0.5193134035915362,0.14285714285714285,0.8787878787878788,0.5994773519163763,"[[258  29]
 [  7   3]]"
1,1,17,distance_center_own_opposite_tam,func_own_opp_new_v2,0.22996515679442509,0.8,0.42891971910316745,0.06694560669456066,0.24915824915824916,0.5149825783972126,"[[ 66 221]
 [  2   8]]"
1,1,18,distance_center_own_opposite_tam,func_own_opp_new_v2,0.9059233449477352,0.3,0.5213223604300131,0.15,0.8855218855218855,0.6029616724738677,"[[260  27]
 [  7   3]]"
1,1,19,distance_center_own_opposite_tam,func_own_opp_new_v2,0.2508710801393728,0.8,0.44799203576793445,0.06866952789699571,0.26936026936026936,0.5254355400696864,"[[ 72 215]
 [  2   8]]"
1,1,20,distance_center_own_opposite_tam,func_own_opp_new_v2,0.31010452961672474,0.8,0.4980799370516542,0.07407407407407407,0.3265993265993266,0.5550522648083624,"[[ 89 198]
 [  2   8]]"
1,2,1,SVM,SVM,1.0,0.0,0.0,0.0,0.9663299663299664,0.5,"[[287   0]
 [ 10   0]]"
1,2,1,WSVM,WSVM,1.0,0.0,0.0,0.0,0.9663299663299664,0.5,"[[287   0]
 [ 10   0]]"
1,2,1,own_class_center,lin_center_own,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,1,own_class_center,exp,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,1,estimated_hyper_lin,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,1,estimated_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,1,actual_hyper_lin,lin_center_own,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,1,actual_hyper_lin,exp,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,1,distance_center_own_opposite_tam,func_own_opp_new,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.89198606271777,0.9,0.8959840715358689,0.36,0.8922558922558923,0.895993031358885,"[[256  31]
 [  1   9]]"
1,2,1,own_class_center,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,2,own_class_center,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,3,own_class_center,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,4,own_class_center,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,5,own_class_center,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,6,own_class_center,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,7,own_class_center,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,8,own_class_center,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,9,own_class_center,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,10,own_class_center,lin_center_own,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,11,own_class_center,lin_center_own,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,12,own_class_center,lin_center_own,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,13,own_class_center,lin_center_own,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,14,own_class_center,lin_center_own,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,15,own_class_center,lin_center_own,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,16,own_class_center,lin_center_own,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,17,own_class_center,lin_center_own,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,18,own_class_center,lin_center_own,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,19,own_class_center,lin_center_own,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,20,own_class_center,lin_center_own,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,1,own_class_center,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,2,own_class_center,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,3,own_class_center,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,4,own_class_center,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,5,own_class_center,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,6,own_class_center,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,7,own_class_center,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,8,own_class_center,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,9,own_class_center,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,10,own_class_center,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,11,own_class_center,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,12,own_class_center,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,13,own_class_center,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,14,own_class_center,exp,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,15,own_class_center,exp,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,16,own_class_center,exp,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,17,own_class_center,exp,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,18,own_class_center,exp,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,19,own_class_center,exp,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,20,own_class_center,exp,0.9651567944250871,0.5,0.6946786287288127,0.4,0.9494949494949495,0.7325783972125436,"[[277  10]
 [  5   5]]"
1,2,1,estimated_hyper_lin,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,2,estimated_hyper_lin,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,3,estimated_hyper_lin,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,4,estimated_hyper_lin,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,5,estimated_hyper_lin,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,6,estimated_hyper_lin,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,7,estimated_hyper_lin,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,8,estimated_hyper_lin,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,9,estimated_hyper_lin,lin_center_own,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,10,estimated_hyper_lin,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,11,estimated_hyper_lin,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,12,estimated_hyper_lin,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,13,estimated_hyper_lin,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,14,estimated_hyper_lin,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,15,estimated_hyper_lin,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,16,estimated_hyper_lin,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,17,estimated_hyper_lin,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,18,estimated_hyper_lin,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,19,estimated_hyper_lin,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,20,estimated_hyper_lin,lin_center_own,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,1,estimated_hyper_lin,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,2,estimated_hyper_lin,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,3,estimated_hyper_lin,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,4,estimated_hyper_lin,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,5,estimated_hyper_lin,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,6,estimated_hyper_lin,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,7,estimated_hyper_lin,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,8,estimated_hyper_lin,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,9,estimated_hyper_lin,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,10,estimated_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,11,estimated_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,12,estimated_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,13,estimated_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,14,estimated_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,15,estimated_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,16,estimated_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,17,estimated_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,18,estimated_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,19,estimated_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,20,estimated_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,1,actual_hyper_lin,lin_center_own,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,2,actual_hyper_lin,lin_center_own,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,3,actual_hyper_lin,lin_center_own,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,4,actual_hyper_lin,lin_center_own,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,5,actual_hyper_lin,lin_center_own,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,6,actual_hyper_lin,lin_center_own,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,7,actual_hyper_lin,lin_center_own,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,8,actual_hyper_lin,lin_center_own,0.9547038327526133,0.5,0.6909065901960312,0.35714285714285715,0.9393939393939394,0.7273519163763066,"[[274  13]
 [  5   5]]"
1,2,9,actual_hyper_lin,lin_center_own,0.9547038327526133,0.5,0.6909065901960312,0.35714285714285715,0.9393939393939394,0.7273519163763066,"[[274  13]
 [  5   5]]"
1,2,10,actual_hyper_lin,lin_center_own,0.9547038327526133,0.5,0.6909065901960312,0.35714285714285715,0.9393939393939394,0.7273519163763066,"[[274  13]
 [  5   5]]"
1,2,11,actual_hyper_lin,lin_center_own,0.9547038327526133,0.5,0.6909065901960312,0.35714285714285715,0.9393939393939394,0.7273519163763066,"[[274  13]
 [  5   5]]"
1,2,12,actual_hyper_lin,lin_center_own,0.9547038327526133,0.5,0.6909065901960312,0.35714285714285715,0.9393939393939394,0.7273519163763066,"[[274  13]
 [  5   5]]"
1,2,13,actual_hyper_lin,lin_center_own,0.9547038327526133,0.5,0.6909065901960312,0.35714285714285715,0.9393939393939394,0.7273519163763066,"[[274  13]
 [  5   5]]"
1,2,14,actual_hyper_lin,lin_center_own,0.9547038327526133,0.5,0.6909065901960312,0.35714285714285715,0.9393939393939394,0.7273519163763066,"[[274  13]
 [  5   5]]"
1,2,15,actual_hyper_lin,lin_center_own,0.9547038327526133,0.5,0.6909065901960312,0.35714285714285715,0.9393939393939394,0.7273519163763066,"[[274  13]
 [  5   5]]"
1,2,16,actual_hyper_lin,lin_center_own,0.9547038327526133,0.5,0.6909065901960312,0.35714285714285715,0.9393939393939394,0.7273519163763066,"[[274  13]
 [  5   5]]"
1,2,17,actual_hyper_lin,lin_center_own,0.9547038327526133,0.5,0.6909065901960312,0.35714285714285715,0.9393939393939394,0.7273519163763066,"[[274  13]
 [  5   5]]"
1,2,18,actual_hyper_lin,lin_center_own,0.9547038327526133,0.5,0.6909065901960312,0.35714285714285715,0.9393939393939394,0.7273519163763066,"[[274  13]
 [  5   5]]"
1,2,19,actual_hyper_lin,lin_center_own,0.9547038327526133,0.5,0.6909065901960312,0.35714285714285715,0.9393939393939394,0.7273519163763066,"[[274  13]
 [  5   5]]"
1,2,20,actual_hyper_lin,lin_center_own,0.9547038327526133,0.5,0.6909065901960312,0.35714285714285715,0.9393939393939394,0.7273519163763066,"[[274  13]
 [  5   5]]"
1,2,1,actual_hyper_lin,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,2,actual_hyper_lin,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,3,actual_hyper_lin,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,4,actual_hyper_lin,exp,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,5,actual_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,6,actual_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,7,actual_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,8,actual_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,9,actual_hyper_lin,exp,0.9616724738675958,0.5,0.6934235624304945,0.38461538461538464,0.9461279461279462,0.7308362369337978,"[[276  11]
 [  5   5]]"
1,2,10,actual_hyper_lin,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,11,actual_hyper_lin,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,12,actual_hyper_lin,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,13,actual_hyper_lin,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,14,actual_hyper_lin,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,15,actual_hyper_lin,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,16,actual_hyper_lin,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,17,actual_hyper_lin,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,18,actual_hyper_lin,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,19,actual_hyper_lin,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,20,actual_hyper_lin,exp,0.9686411149825784,0.5,0.6959314316017701,0.4166666666666667,0.9528619528619529,0.7343205574912892,"[[278   9]
 [  5   5]]"
1,2,1,distance_center_own_opposite_tam,func_own_opp_new,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,2,distance_center_own_opposite_tam,func_own_opp_new,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,3,distance_center_own_opposite_tam,func_own_opp_new,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,4,distance_center_own_opposite_tam,func_own_opp_new,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,5,distance_center_own_opposite_tam,func_own_opp_new,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,6,distance_center_own_opposite_tam,func_own_opp_new,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,7,distance_center_own_opposite_tam,func_own_opp_new,0.9477351916376306,0.5,0.6883804150459362,0.3333333333333333,0.9326599326599326,0.7238675958188152,"[[272  15]
 [  5   5]]"
1,2,8,distance_center_own_opposite_tam,func_own_opp_new,0.9512195121951219,0.5,0.6896446592974972,0.3448275862068966,0.936026936026936,0.725609756097561,"[[273  14]
 [  5   5]]"
1,2,9,distance_center_own_opposite_tam,func_own_opp_new,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,10,distance_center_own_opposite_tam,func_own_opp_new,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
1,2,11,distance_center_own_opposite_tam,func_own_opp_new,0.9581881533101045,0.5,0.6921662203943878,0.37037037037037035,0.9427609427609428,0.7290940766550523,"[[275  12]
 [  5   5]]"
